source,artifact_type,snapshot_filename,document_id,metadata_filename
prwp,table,document_11017288_table_011.png,document_11017288,document_11017288.json
prwp,table,document_11174028_table_006.png,document_11174028,document_11174028.json
prwp,table,document_11174028_table_009.png,document_11174028,document_11174028.json
prwp,table,document_11225119_table_009.png,document_11225119,document_11225119.json
prwp,table,document_11308693_table_000.png,document_11308693,document_11308693.json
prwp,table,document_11332543_table_018.png,document_11332543,document_11332543.json
prwp,table,document_11696987_table_005.png,document_11696987,document_11696987.json
prwp,table,document_11777361_table_004.png,document_11777361,document_11777361.json
prwp,table,document_11867889_table_002.png,document_11867889,document_11867889.json
prwp,table,document_14861148_table_002.png,document_14861148,document_14861148.json
prwp,table,document_15151160_table_002.png,document_15151160,document_15151160.json
prwp,table,document_1689472_table_005.png,document_1689472,document_1689472.json
prwp,table,document_1689472_table_006.png,document_1689472,document_1689472.json
prwp,table,document_437268_table_003.png,document_437268,document_437268.json
prwp,table,document_437731_table_002.png,document_437731,document_437731.json
prwp,table,document_439628_table_006.png,document_439628,document_439628.json
prwp,table,document_443630_table_006.png,document_443630,document_443630.json
prwp,table,document_443630_table_016.png,document_443630,document_443630.json
prwp,table,document_6583121_table_000.png,document_6583121,document_6583121.json
prwp,table,document_6666871_table_005.png,document_6666871,document_6666871.json
prwp,table,document_6731296_table_008.png,document_6731296,document_6731296.json
prwp,table,document_697372_table_004.png,document_697372,document_697372.json
prwp,table,document_699863_table_001.png,document_699863,document_699863.json
prwp,table,document_699863_table_004.png,document_699863,document_699863.json
prwp,table,document_717473_table_015.png,document_717473,document_717473.json
prwp,table,document_7581269_table_009.png,document_7581269,document_7581269.json
prwp,table,document_7581269_table_012.png,document_7581269,document_7581269.json
prwp,table,document_8886604_table_000.png,document_8886604,document_8886604.json
prwp,table,document_9089743_table_005.png,document_9089743,document_9089743.json
prwp,table,document_9089743_table_006.png,document_9089743,document_9089743.json
prwp,table,document_9089743_table_007.png,document_9089743,document_9089743.json
refugee,figure,002_BOSIB-ca473522-8ad0-4c80-9f0d-88bf887f2a2f_figure_000.png,002_BOSIB-ca473522-8ad0-4c80-9f0d-88bf887f2a2f,002_BOSIB-ca473522-8ad0-4c80-9f0d-88bf887f2a2f.json
refugee,figure,005_BOSIB-8191b179-7209-4faa-b5e0-11783bcd492d_figure_000.png,005_BOSIB-8191b179-7209-4faa-b5e0-11783bcd492d,005_BOSIB-8191b179-7209-4faa-b5e0-11783bcd492d.json
refugee,figure,027_Jordan-Emergency-Food-Security-Project_figure_000.png,027_Jordan-Emergency-Food-Security-Project,027_Jordan-Emergency-Food-Security-Project.json
refugee,figure,054_Sudan-Basic-Education-Emergency-Support-Project_figure_003.png,054_Sudan-Basic-Education-Emergency-Support-Project,054_Sudan-Basic-Education-Emergency-Support-Project.json
refugee,figure,120_PAD1205-ARABIC-PAD-PP152646-PUBLIC-Box393206B_figure_000.png,120_PAD1205-ARABIC-PAD-PP152646-PUBLIC-Box393206B,120_PAD1205-ARABIC-PAD-PP152646-PUBLIC-Box393206B.json
refugee,figure,120_PAD1205-ARABIC-PAD-PP152646-PUBLIC-Box393206B_figure_001.png,120_PAD1205-ARABIC-PAD-PP152646-PUBLIC-Box393206B,120_PAD1205-ARABIC-PAD-PP152646-PUBLIC-Box393206B.json
refugee,figure,121_PAD1190-PAD-P152848-PUBLIC-Box391435B-LB-EESSP-Final-PAD-for-printing_figure_002.png,121_PAD1190-PAD-P152848-PUBLIC-Box391435B-LB-EESSP-Final-PAD-for-printing,121_PAD1190-PAD-P152848-PUBLIC-Box391435B-LB-EESSP-Final-PAD-for-printing.json
refugee,figure,161_28046_figure_000.png,161_28046,161_28046.json
refugee,figure,189_multi-page_figure_001.png,189_multi-page,189_multi-page.json
refugee,figure,189_multi-page_figure_002.png,189_multi-page,189_multi-page.json
refugee,figure,191_multi-page_figure_002.png,191_multi-page,191_multi-page.json
refugee,figure,194_multi-page_figure_001.png,194_multi-page,194_multi-page.json
refugee,figure,195_multi-page_figure_001.png,195_multi-page,195_multi-page.json
refugee,figure,196_multi-page_figure_001.png,196_multi-page,196_multi-page.json
refugee,figure,196_multi-page_figure_002.png,196_multi-page,196_multi-page.json
refugee,figure,197_multi-page_figure_000.png,197_multi-page,197_multi-page.json
refugee,figure,197_multi-page_figure_001.png,197_multi-page,197_multi-page.json
refugee,figure,197_multi-page_figure_002.png,197_multi-page,197_multi-page.json
refugee,figure,199_multi0page_figure_000.png,199_multi0page,199_multi0page.json
refugee,figure,199_multi0page_figure_002.png,199_multi0page,199_multi0page.json
refugee,figure,199_multi0page_figure_003.png,199_multi0page,199_multi0page.json
refugee,figure,200_multi-page_figure_003.png,200_multi-page,200_multi-page.json
refugee,figure,202_multi0page_figure_001.png,202_multi0page,202_multi0page.json
refugee,figure,202_multi0page_figure_002.png,202_multi0page,202_multi0page.json
refugee,figure,203_multi-page_figure_000.png,203_multi-page,203_multi-page.json
refugee,figure,203_multi-page_figure_001.png,203_multi-page,203_multi-page.json
refugee,figure,203_multi-page_figure_002.png,203_multi-page,203_multi-page.json
refugee,table,001_BOSIB-3f2311b3-9a20-44d3-b637-b3b2b3d21695_table_012.png,001_BOSIB-3f2311b3-9a20-44d3-b637-b3b2b3d21695,001_BOSIB-3f2311b3-9a20-44d3-b637-b3b2b3d21695.json
refugee,table,004_BOSIB-87c444de-4797-4bf9-b654-4932a7fb0112_table_003.png,004_BOSIB-87c444de-4797-4bf9-b654-4932a7fb0112,004_BOSIB-87c444de-4797-4bf9-b654-4932a7fb0112.json
refugee,table,004_BOSIB-87c444de-4797-4bf9-b654-4932a7fb0112_table_004.png,004_BOSIB-87c444de-4797-4bf9-b654-4932a7fb0112,004_BOSIB-87c444de-4797-4bf9-b654-4932a7fb0112.json
refugee,table,005_BOSIB-8191b179-7209-4faa-b5e0-11783bcd492d_table_002.png,005_BOSIB-8191b179-7209-4faa-b5e0-11783bcd492d,005_BOSIB-8191b179-7209-4faa-b5e0-11783bcd492d.json
refugee,table,010_BOSIB1554c314c0a2187c019d7e85bc2a91_table_006.png,010_BOSIB1554c314c0a2187c019d7e85bc2a91,010_BOSIB1554c314c0a2187c019d7e85bc2a91.json
refugee,table,010_BOSIB1554c314c0a2187c019d7e85bc2a91_table_007.png,010_BOSIB1554c314c0a2187c019d7e85bc2a91,010_BOSIB1554c314c0a2187c019d7e85bc2a91.json
refugee,table,014_BOSIB1dda1d49e0221807413cf06ea9ae3f_table_000.png,014_BOSIB1dda1d49e0221807413cf06ea9ae3f,014_BOSIB1dda1d49e0221807413cf06ea9ae3f.json
refugee,table,020_P1781250bdd2b50b0b9720d5c17632331c_table_000.png,020_P1781250bdd2b50b0b9720d5c17632331c,020_P1781250bdd2b50b0b9720d5c17632331c.json
refugee,table,020_P1781250bdd2b50b0b9720d5c17632331c_table_001.png,020_P1781250bdd2b50b0b9720d5c17632331c,020_P1781250bdd2b50b0b9720d5c17632331c.json
refugee,table,020_P1781250bdd2b50b0b9720d5c17632331c_table_005.png,020_P1781250bdd2b50b0b9720d5c17632331c,020_P1781250bdd2b50b0b9720d5c17632331c.json
refugee,table,020_P1781250bdd2b50b0b9720d5c17632331c_table_007.png,020_P1781250bdd2b50b0b9720d5c17632331c,020_P1781250bdd2b50b0b9720d5c17632331c.json
refugee,table,040_Iraq-COVID-19-Vaccination-Project_table_003.png,040_Iraq-COVID-19-Vaccination-Project,040_Iraq-COVID-19-Vaccination-Project.json
refugee,table,040_Iraq-COVID-19-Vaccination-Project_table_004.png,040_Iraq-COVID-19-Vaccination-Project,040_Iraq-COVID-19-Vaccination-Project.json
refugee,table,054_Sudan-Basic-Education-Emergency-Support-Project_table_005.png,054_Sudan-Basic-Education-Emergency-Support-Project,054_Sudan-Basic-Education-Emergency-Support-Project.json
refugee,table,055_Chad-COVID-19-Response-Project_table_002.png,055_Chad-COVID-19-Response-Project,055_Chad-COVID-19-Response-Project.json
refugee,table,055_Chad-COVID-19-Response-Project_table_005.png,055_Chad-COVID-19-Response-Project,055_Chad-COVID-19-Response-Project.json
refugee,table,060_Yemen-Emergency-COVID-19-Project_table_003.png,060_Yemen-Emergency-COVID-19-Project,060_Yemen-Emergency-COVID-19-Project.json
refugee,table,074_Djibouti-Integrated-Cash-Transfer-and-Human-Capital-Project_table_006.png,074_Djibouti-Integrated-Cash-Transfer-and-Human-Capital-Project,074_Djibouti-Integrated-Cash-Transfer-and-Human-Capital-Project.json
refugee,table,100_Lebanon-Health-PAD-PAD2358-06152017_table_000.png,100_Lebanon-Health-PAD-PAD2358-06152017,100_Lebanon-Health-PAD-PAD2358-06152017.json
refugee,table,100_Lebanon-Health-PAD-PAD2358-06152017_table_002.png,100_Lebanon-Health-PAD-PAD2358-06152017,100_Lebanon-Health-PAD-PAD2358-06152017.json
refugee,table,100_Lebanon-Health-PAD-PAD2358-06152017_table_009.png,100_Lebanon-Health-PAD-PAD2358-06152017,100_Lebanon-Health-PAD-PAD2358-06152017.json
refugee,table,117_Somali-Urban-Investment-Planning-Project_table_009.png,117_Somali-Urban-Investment-Planning-Project,117_Somali-Urban-Investment-Planning-Project.json
refugee,table,120_PAD1205-ARABIC-PAD-PP152646-PUBLIC-Box393206B_table_002.png,120_PAD1205-ARABIC-PAD-PP152646-PUBLIC-Box393206B,120_PAD1205-ARABIC-PAD-PP152646-PUBLIC-Box393206B.json
refugee,table,121_PAD1190-PAD-P152848-PUBLIC-Box391435B-LB-EESSP-Final-PAD-for-printing_table_013.png,121_PAD1190-PAD-P152848-PUBLIC-Box391435B-LB-EESSP-Final-PAD-for-printing,121_PAD1190-PAD-P152848-PUBLIC-Box391435B-LB-EESSP-Final-PAD-for-printing.json
refugee,table,134_PAD7340ARABIC00n0220020140Arabic01_table_003.png,134_PAD7340ARABIC00n0220020140Arabic01,134_PAD7340ARABIC00n0220020140Arabic01.json
refugee,table,134_PAD7340ARABIC00n0220020140Arabic01_table_008.png,134_PAD7340ARABIC00n0220020140Arabic01,134_PAD7340ARABIC00n0220020140Arabic01.json
refugee,table,161_28046_table_004.png,161_28046,161_28046.json
refugee,table,189_multi-page_table_009.png,189_multi-page,189_multi-page.json
refugee,table,191_multi-page_table_008.png,191_multi-page,191_multi-page.json
refugee,table,193_multi-page_table_002.png,193_multi-page,193_multi-page.json
refugee,table,194_multi-page_table_009.png,194_multi-page,194_multi-page.json
refugee,table,195_multi-page_table_001.png,195_multi-page,195_multi-page.json
refugee,table,195_multi-page_table_009.png,195_multi-page,195_multi-page.json
refugee,table,196_multi-page_table_001.png,196_multi-page,196_multi-page.json
refugee,table,199_multi0page_table_003.png,199_multi0page,199_multi0page.json
unhcr,figure,20200113_cimp_thematic_02_hudaydah_ceasefire_figure_003.png,20200113_cimp_thematic_02_hudaydah_ceasefire,20200113_cimp_thematic_02_hudaydah_ceasefire_metadata.json
unhcr,figure,20200715_cimp_thematic_03_dwellings_figure_002.png,20200715_cimp_thematic_03_dwellings,20200715_cimp_thematic_03_dwellings_metadata.json
unhcr,figure,20231228_acaps_yemen_analysis_hub_forced_evictions_analysis_figure_005.png,20231228_acaps_yemen_analysis_hub_forced_evictions_analysis,20231228_acaps_yemen_analysis_hub_forced_evictions_analysis_metadata.json
unhcr,figure,6012b2fd4_figure_001.png,6012b2fd4,6012b2fd4_metadata.json
unhcr,figure,66890_figure_005.png,66890,66890_metadata.json
unhcr,figure,aap_in_focus_complaint_feedback_mechanisms_in_lebanon_figure_002.png,aap_in_focus_complaint_feedback_mechanisms_in_lebanon,aap_in_focus_complaint_feedback_mechanisms_in_lebanon_metadata.json
unhcr,figure,afghanistan_crisis_update_-_women_and_girls_in_displacement_unhcr-unwomen_may_2023_factsheet_3_figure_000.png,afghanistan_crisis_update_-_women_and_girls_in_displacement_unhcr-unwomen_may_2023_factsheet_3,afghanistan_crisis_update_-_women_and_girls_in_displacement_unhcr-unwomen_may_2023_factsheet_3_metadata.json
unhcr,figure,cwc_survey_report_final_figure_003.png,cwc_survey_report_final,cwc_survey_report_final_metadata.json
unhcr,figure,ecu_cbi_pdm_report_2024_-_may_2025_figure_004.png,ecu_cbi_pdm_report_2024_-_may_2025,ecu_cbi_pdm_report_2024_-_may_2025_metadata.json
unhcr,figure,finalreferralcarelebanon2014imcfinancial_figure_009.png,finalreferralcarelebanon2014imcfinancial,finalreferralcarelebanon2014imcfinancial_metadata.json
unhcr,figure,finalreferralcarelebanon2014imcfinancial_figure_020.png,finalreferralcarelebanon2014imcfinancial,finalreferralcarelebanon2014imcfinancial_metadata.json
unhcr,figure,icfm_q2_analysis_report_figure_000.png,icfm_q2_analysis_report,icfm_q2_analysis_report_metadata.json
unhcr,figure,jordanreferralsataglance-2016_figure_012.png,jordanreferralsataglance-2016,jordanreferralsataglance-2016_metadata.json
unhcr,figure,lebanonhausreport2015final_figure_010.png,lebanonhausreport2015final,lebanonhausreport2015final_metadata.json
unhcr,figure,mpi_chile_figure_001.png,mpi_chile,mpi_chile_metadata.json
unhcr,figure,nios_y_nias_desprotegidos_-_anlisis_de_la_financiacin_destinada_a_la_proteccin_de_la_niez_y_la_adolescencia_en_la_accin_humanitaria_en_2023_resumen_ejecutivo_figure_002.png,nios_y_nias_desprotegidos_-_anlisis_de_la_financiacin_destinada_a_la_proteccin_de_la_niez_y_la_adolescencia_en_la_accin_humanitaria_en_2023_resumen_ejecutivo,nios_y_nias_desprotegidos_-_anlisis_de_la_financiacin_destinada_a_la_proteccin_de_la_niez_y_la_adolescencia_en_la_accin_humanitaria_en_2023_resumen_ejecutivo_metadata.json
unhcr,figure,oct_2023_rbsa_population_data_analysis_figure_002.png,oct_2023_rbsa_population_data_analysis,oct_2023_rbsa_population_data_analysis_metadata.json
unhcr,figure,oct_2023_rbsa_population_data_analysis_figure_008.png,oct_2023_rbsa_population_data_analysis,oct_2023_rbsa_population_data_analysis_metadata.json
unhcr,figure,pau23_protection_analysis_update_ukraine_june_2023_figure_000.png,pau23_protection_analysis_update_ukraine_june_2023,pau23_protection_analysis_update_ukraine_june_2023_metadata.json
unhcr,figure,pays_cotiers_-_aperu-en_31_july_2022_v2_figure_010.png,pays_cotiers_-_aperu-en_31_july_2022_v2,pays_cotiers_-_aperu-en_31_july_2022_v2_metadata.json
unhcr,figure,protection_brief_-_refugees_and_asylum_seekers_in_montenegro_1_january_2025_figure_006.png,protection_brief_-_refugees_and_asylum_seekers_in_montenegro_1_january_2025,protection_brief_-_refugees_and_asylum_seekers_in_montenegro_1_january_2025_metadata.json
unhcr,figure,protection_brief_czechia_q4_2024_figure_003.png,protection_brief_czechia_q4_2024,protection_brief_czechia_q4_2024_metadata.json
unhcr,figure,protection_sector_north-east_protection_concerns_arising_from_camp_closures_figure_000.png,protection_sector_north-east_protection_concerns_arising_from_camp_closures,protection_sector_north-east_protection_concerns_arising_from_camp_closures_metadata.json
unhcr,figure,protection_trends_paper_no_7_jan-mar_2016_final_figure_004.png,protection_trends_paper_no_7_jan-mar_2016_final,protection_trends_paper_no_7_jan-mar_2016_final_metadata.json
unhcr,figure,pswg_annual_report_2016_figure_009.png,pswg_annual_report_2016,pswg_annual_report_2016_metadata.json
unhcr,figure,rapport_du_monitoring_de_protection_de_la_region_de_diffa_au_niger_janvier_2022_figure_007.png,rapport_du_monitoring_de_protection_de_la_region_de_diffa_au_niger_janvier_2022,rapport_du_monitoring_de_protection_de_la_region_de_diffa_au_niger_janvier_2022_metadata.json
unhcr,figure,rapport_du_monitoring_de_protection_de_la_region_de_diffa_du_mois_de_octobre_2022_ciaud_niger_figure_002.png,rapport_du_monitoring_de_protection_de_la_region_de_diffa_du_mois_de_octobre_2022_ciaud_niger,rapport_du_monitoring_de_protection_de_la_region_de_diffa_du_mois_de_octobre_2022_ciaud_niger_metadata.json
unhcr,figure,rapport_du_monitoring_de_protection_tahoua-tillaberi_juillet2022_ciaud-antd_figure_002.png,rapport_du_monitoring_de_protection_tahoua-tillaberi_juillet2022_ciaud-antd,rapport_du_monitoring_de_protection_tahoua-tillaberi_juillet2022_ciaud-antd_metadata.json
unhcr,figure,rapport_mensuel_monitoring_de_protection_de_la_region_de_maradi_au_niger_decembre_2022_figure_000.png,rapport_mensuel_monitoring_de_protection_de_la_region_de_maradi_au_niger_decembre_2022,rapport_mensuel_monitoring_de_protection_de_la_region_de_maradi_au_niger_decembre_2022_metadata.json
unhcr,figure,reach_yem_methodologynote_hva_floodsusceptibility_01apr2020_en_v2_figure_003.png,reach_yem_methodologynote_hva_floodsusceptibility_01apr2020_en_v2,reach_yem_methodologynote_hva_floodsusceptibility_01apr2020_en_v2_metadata.json
unhcr,figure,regional_trends_wca_11_06_2025_figure_005.png,regional_trends_wca_11_06_2025,regional_trends_wca_11_06_2025_metadata.json
unhcr,figure,tcd_hcr_mouvements_mixtes_update_janv-juin2023_figure_006.png,tcd_hcr_mouvements_mixtes_update_janv-juin2023,tcd_hcr_mouvements_mixtes_update_janv-juin2023_metadata.json
unhcr,figure,tcd_hcr_mouvements_mixtes_update_janv-mars_2023_figure_001.png,tcd_hcr_mouvements_mixtes_update_janv-mars_2023,tcd_hcr_mouvements_mixtes_update_janv-mars_2023_metadata.json
unhcr,figure,unhcr_afghanistan_protection_brief_122023_figure_003.png,unhcr_afghanistan_protection_brief_122023,unhcr_afghanistan_protection_brief_122023_metadata.json
unhcr,figure,unhcr_global_report_2020_-_west_and_central_africa_figure_005.png,unhcr_global_report_2020_-_west_and_central_africa,unhcr_global_report_2020_-_west_and_central_africa_metadata.json
unhcr,table,190415_gbv_secondary-data-analysis_cyclone-idai_moz_final_table_001.png,190415_gbv_secondary-data-analysis_cyclone-idai_moz_final,190415_gbv_secondary-data-analysis_cyclone-idai_moz_final_metadata.json
unhcr,table,202501_bn_older_refugees_moldova_eng_table_000.png,202501_bn_older_refugees_moldova_eng,202501_bn_older_refugees_moldova_eng_metadata.json
unhcr,table,6012b2fd4_table_001.png,6012b2fd4,6012b2fd4_metadata.json
unhcr,table,66517-2_table_000.png,66517-2,66517-2_metadata.json
unhcr,table,66517-2_table_001.png,66517-2,66517-2_metadata.json
unhcr,table,75915_table_002.png,75915,75915_metadata.json
unhcr,table,cluster_protection_rdc_-_points_saillants_de_la_situation_de_protection_en_rpublique_dmocratique_du_congo_en_novembre_2024_table_005.png,cluster_protection_rdc_-_points_saillants_de_la_situation_de_protection_en_rpublique_dmocratique_du_congo_en_novembre_2024,cluster_protection_rdc_-_points_saillants_de_la_situation_de_protection_en_rpublique_dmocratique_du_congo_en_novembre_2024_metadata.json
unhcr,table,cwc_survey_report_final_table_000.png,cwc_survey_report_final,cwc_survey_report_final_metadata.json
unhcr,table,ehagl_-_annual_gender_equality_update_2024_final_table_001.png,ehagl_-_annual_gender_equality_update_2024_final,ehagl_-_annual_gender_equality_update_2024_final_metadata.json
unhcr,table,full_docu_table_000.png,full_docu,full_docu_metadata.json
unhcr,table,impact_lby_so_refugees_and_migrants_access_to_food_wash_shelter_november_2018_table_000.png,impact_lby_so_refugees_and_migrants_access_to_food_wash_shelter_november_2018,impact_lby_so_refugees_and_migrants_access_to_food_wash_shelter_november_2018_metadata.json
unhcr,table,intersos_-_rapport_mensuel_de_protection_aout_2020_-boucle_du_mouhoun_-_version_du_10-09-2020_table_003.png,intersos_-_rapport_mensuel_de_protection_aout_2020_-boucle_du_mouhoun_-_version_du_10-09-2020,intersos_-_rapport_mensuel_de_protection_aout_2020_-boucle_du_mouhoun_-_version_du_10-09-2020_metadata.json
unhcr,table,points_saillants-situation_de_protection_novembre_2023_vf_table_004.png,points_saillants-situation_de_protection_novembre_2023_vf,points_saillants-situation_de_protection_novembre_2023_vf_metadata.json
unhcr,table,points_saillants_situation_de_protection_en_rd_congo_juillet_2024_1_table_002.png,points_saillants_situation_de_protection_en_rd_congo_juillet_2024_1,points_saillants_situation_de_protection_en_rd_congo_juillet_2024_1_metadata.json
unhcr,table,points_saillants_situation_de_protection_en_rd_congo_sepoct_2024_fin_table_000.png,points_saillants_situation_de_protection_en_rd_congo_sepoct_2024_fin,points_saillants_situation_de_protection_en_rd_congo_sepoct_2024_fin_metadata.json
unhcr,table,points_saillants_situation_de_protection_en_rdc_apercu_semestriel_janvier-juin_2024_table_001.png,points_saillants_situation_de_protection_en_rdc_apercu_semestriel_janvier-juin_2024,points_saillants_situation_de_protection_en_rdc_apercu_semestriel_janvier-juin_2024_metadata.json
unhcr,table,points_saillants_situation_de_protection_en_rdc_apercu_semestriel_janvier-juin_2024_table_002.png,points_saillants_situation_de_protection_en_rdc_apercu_semestriel_janvier-juin_2024,points_saillants_situation_de_protection_en_rdc_apercu_semestriel_janvier-juin_2024_metadata.json
unhcr,table,points_saillants_situation_de_protection_en_rdc_apercu_semestriel_janvier-juin_2024_table_003.png,points_saillants_situation_de_protection_en_rdc_apercu_semestriel_janvier-juin_2024,points_saillants_situation_de_protection_en_rdc_apercu_semestriel_janvier-juin_2024_metadata.json
unhcr,table,points_saillants_situation_de_protection_rdc_avril_2024_240523_table_000.png,points_saillants_situation_de_protection_rdc_avril_2024_240523,points_saillants_situation_de_protection_rdc_avril_2024_240523_metadata.json
unhcr,table,points_saillants_situation_de_protection_rdc_avril_2024_240523_table_001.png,points_saillants_situation_de_protection_rdc_avril_2024_240523,points_saillants_situation_de_protection_rdc_avril_2024_240523_metadata.json
unhcr,table,points_saillants_situation_de_protection_rdc_avril_2024_240523_table_005.png,points_saillants_situation_de_protection_rdc_avril_2024_240523,points_saillants_situation_de_protection_rdc_avril_2024_240523_metadata.json
unhcr,table,points_saillants_situation_de_protection_sept_2023_table_000.png,points_saillants_situation_de_protection_sept_2023,points_saillants_situation_de_protection_sept_2023_metadata.json
unhcr,table,points_saillants_situation_protection_dr_congo_jan-mars_2023_table_004.png,points_saillants_situation_protection_dr_congo_jan-mars_2023,points_saillants_situation_protection_dr_congo_jan-mars_2023_metadata.json
unhcr,table,protection_risk_analysis_report_oct_2014_table_001.png,protection_risk_analysis_report_oct_2014,protection_risk_analysis_report_oct_2014_metadata.json
unhcr,table,rapport_de_la_formation_sur_les_questions_transversales_pour_le_groupe_des_charges_de_communication_et_de_plaidoyer_humanitaire_de_lehp_table_002.png,rapport_de_la_formation_sur_les_questions_transversales_pour_le_groupe_des_charges_de_communication_et_de_plaidoyer_humanitaire_de_lehp,rapport_de_la_formation_sur_les_questions_transversales_pour_le_groupe_des_charges_de_communication_et_de_plaidoyer_humanitaire_de_lehp_metadata.json
unhcr,table,rapport_du_monitoring_de_protection_de_la_region_de_diffa_du_mois_de_octobre_2022_ciaud_niger_table_002.png,rapport_du_monitoring_de_protection_de_la_region_de_diffa_du_mois_de_octobre_2022_ciaud_niger,rapport_du_monitoring_de_protection_de_la_region_de_diffa_du_mois_de_octobre_2022_ciaud_niger_metadata.json
unhcr,table,rbsa_population_data_analysis_202304_1_table_000.png,rbsa_population_data_analysis_202304_1,rbsa_population_data_analysis_202304_1_metadata.json
unhcr,table,unhcr_cuamm_gbv_safety_audit_massingiri_site_montepuez_april_2023_1_table_000.png,unhcr_cuamm_gbv_safety_audit_massingiri_site_montepuez_april_2023_1,unhcr_cuamm_gbv_safety_audit_massingiri_site_montepuez_april_2023_1_metadata.json
unhcr,table,unhcr_global_report_2020_-_east_and_horn_of_africa_and_the_great_lakes_table_002.png,unhcr_global_report_2020_-_east_and_horn_of_africa_and_the_great_lakes,unhcr_global_report_2020_-_east_and_horn_of_africa_and_the_great_lakes_metadata.json
unhcr,table,unhcr_global_report_2020_-_southern_africa_table_000.png,unhcr_global_report_2020_-_southern_africa,unhcr_global_report_2020_-_southern_africa_metadata.json
unhcr,table,wfp-0000151334_table_001.png,wfp-0000151334,wfp-0000151334_metadata.json
unhcr,table,wfp272177_table_000.png,wfp272177,wfp272177_metadata.json
unhcr,table,white_paper_social_media_3_0_table_000.png,white_paper_social_media_3_0,white_paper_social_media_3_0_metadata.json
unhcr,table,zone_frontalire_nord_kivu_-_ituri_rpublique_dmocratique_du_congo_-_protection_analysis_update_juin_2022_table_001.png,zone_frontalire_nord_kivu_-_ituri_rpublique_dmocratique_du_congo_-_protection_analysis_update_juin_2022,zone_frontalire_nord_kivu_-_ituri_rpublique_dmocratique_du_congo_-_protection_analysis_update_juin_2022_metadata.json
unhcr,table,zone_frontalire_nord_kivu_-_ituri_rpublique_dmocratique_du_congo_-_protection_analysis_update_juin_2022_table_004.png,zone_frontalire_nord_kivu_-_ituri_rpublique_dmocratique_du_congo_-_protection_analysis_update_juin_2022,zone_frontalire_nord_kivu_-_ituri_rpublique_dmocratique_du_congo_-_protection_analysis_update_juin_2022_metadata.json
